pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
1000,200,24.333333333333332
1000,241,20.333333333333332
1000,282,36.666666666666664
1000,324,27.0
1000,365,32.666666666666664
1000,406,32.666666666666664
1000,448,41.666666666666664
1000,489,44.666666666666664
1000,531,51.0
1000,572,52.666666666666664
1000,613,62.333333333333336
1000,655,45.666666666666664
1000,696,56.666666666666664
1000,737,63.0
1000,779,55.666666666666664
1000,820,64.0
1000,862,70.33333333333333
1000,903,70.0
1000,944,83.33333333333333
1000,986,76.0
1000,1027,79.66666666666667
1000,1068,79.33333333333333
1000,1110,78.0
1000,1151,78.0
1000,1193,73.33333333333333
1000,1234,91.0
1000,1275,86.0
1000,1317,84.0
1000,1358,91.66666666666667
1000,1399,88.33333333333333
1172,200,20.0
1172,241,25.0
1172,282,25.666666666666668
1172,324,38.333333333333336
1172,365,35.333333333333336
1172,406,39.333333333333336
1172,448,48.0
1172,489,47.666666666666664
1172,531,43.333333333333336
1172,572,53.0
1172,613,68.66666666666667
1172,655,64.33333333333333
1172,696,66.0
1172,737,63.333333333333336
1172,779,72.33333333333333
1172,820,72.66666666666667
1172,862,67.66666666666667
1172,903,74.0
1172,944,70.33333333333333
1172,986,87.66666666666667
1172,1027,87.33333333333333
1172,1068,86.33333333333333
1172,1110,94.66666666666667
1172,1151,88.33333333333333
1172,1193,86.33333333333333
1172,1234,105.66666666666667
1172,1275,99.33333333333333
1172,1317,86.66666666666667
1172,1358,101.66666666666667
1172,1399,101.33333333333333
1344,200,29.666666666666668
1344,241,32.333333333333336
1344,282,30.666666666666668
1344,324,35.333333333333336
1344,365,42.0
1344,406,38.0
1344,448,54.0
1344,489,46.333333333333336
1344,531,64.33333333333333
1344,572,59.0
1344,613,62.666666666666664
1344,655,70.0
1344,696,68.33333333333333
1344,737,67.66666666666667
1344,779,80.33333333333333
1344,820,76.0
1344,862,85.33333333333333
1344,903,82.66666666666667
1344,944,82.66666666666667
1344,986,92.66666666666667
1344,1027,93.66666666666667
1344,1068,97.0
1344,1110,94.66666666666667
1344,1151,102.66666666666667
1344,1193,101.0
1344,1234,103.66666666666667
1344,1275,108.33333333333333
1344,1317,119.33333333333333
1344,1358,108.0
1344,1399,111.33333333333333
1517,200,26.0
1517,241,33.333333333333336
1517,282,42.666666666666664
1517,324,36.0
1517,365,47.333333333333336
1517,406,44.333333333333336
1517,448,47.333333333333336
1517,489,60.333333333333336
1517,531,65.0
1517,572,67.33333333333333
1517,613,69.33333333333333
1517,655,77.0
1517,696,81.33333333333333
1517,737,83.0
1517,779,87.0
1517,820,92.0
1517,862,96.66666666666667
1517,903,97.0
1517,944,103.66666666666667
1517,986,100.33333333333333
1517,1027,95.0
1517,1068,104.0
1517,1110,106.33333333333333
1517,1151,113.33333333333333
1517,1193,111.66666666666667
1517,1234,114.33333333333333
1517,1275,111.33333333333333
1517,1317,122.0
1517,1358,114.66666666666667
1517,1399,115.66666666666667
1689,200,26.0
1689,241,35.333333333333336
1689,282,32.333333333333336
1689,324,47.666666666666664
1689,365,42.0
1689,406,61.666666666666664
1689,448,66.33333333333333
1689,489,64.33333333333333
1689,531,58.0
1689,572,74.0
1689,613,81.33333333333333
1689,655,77.0
1689,696,76.33333333333333
1689,737,84.33333333333333
1689,779,89.66666666666667
1689,820,90.0
1689,862,91.33333333333333
1689,903,96.33333333333333
1689,944,109.66666666666667
1689,986,91.33333333333333
1689,1027,102.66666666666667
1689,1068,110.66666666666667
1689,1110,111.33333333333333
1689,1151,115.33333333333333
1689,1193,110.33333333333333
1689,1234,124.33333333333333
1689,1275,122.66666666666667
1689,1317,131.66666666666666
1689,1358,140.0
1689,1399,135.0
1862,200,24.666666666666668
1862,241,35.333333333333336
1862,282,41.333333333333336
1862,324,46.666666666666664
1862,365,55.666666666666664
1862,406,53.333333333333336
1862,448,66.33333333333333
1862,489,66.66666666666667
1862,531,72.66666666666667
1862,572,68.33333333333333
1862,613,86.0
1862,655,75.0
1862,696,86.33333333333333
1862,737,86.33333333333333
1862,779,96.0
1862,820,94.33333333333333
1862,862,104.0
1862,903,105.0
1862,944,110.66666666666667
1862,986,120.33333333333333
1862,1027,103.0
1862,1068,108.33333333333333
1862,1110,126.66666666666667
1862,1151,122.33333333333333
1862,1193,126.0
1862,1234,128.33333333333334
1862,1275,133.33333333333334
1862,1317,127.0
1862,1358,136.66666666666666
1862,1399,148.0
2034,200,29.666666666666668
2034,241,39.666666666666664
2034,282,36.0
2034,324,49.666666666666664
2034,365,48.666666666666664
2034,406,58.666666666666664
2034,448,58.666666666666664
2034,489,67.33333333333333
2034,531,74.66666666666667
2034,572,81.66666666666667
2034,613,75.33333333333333
2034,655,77.33333333333333
2034,696,82.66666666666667
2034,737,86.0
2034,779,101.0
2034,820,106.33333333333333
2034,862,114.33333333333333
2034,903,109.66666666666667
2034,944,109.66666666666667
2034,986,123.33333333333333
2034,1027,113.33333333333333
2034,1068,132.66666666666666
2034,1110,114.66666666666667
2034,1151,121.33333333333333
2034,1193,128.33333333333334
2034,1234,134.33333333333334
2034,1275,133.66666666666666
2034,1317,144.66666666666666
2034,1358,156.0
2034,1399,135.0
2206,200,28.333333333333332
2206,241,45.333333333333336
2206,282,33.333333333333336
2206,324,61.0
2206,365,51.666666666666664
2206,406,62.0
2206,448,67.0
2206,489,78.33333333333333
2206,531,67.0
2206,572,78.33333333333333
2206,613,84.33333333333333
2206,655,83.66666666666667
2206,696,93.33333333333333
2206,737,105.66666666666667
2206,779,96.66666666666667
2206,820,115.33333333333333
2206,862,110.0
2206,903,107.66666666666667
2206,944,99.0
2206,986,131.33333333333334
2206,1027,130.66666666666666
2206,1068,124.33333333333333
2206,1110,132.33333333333334
2206,1151,129.0
2206,1193,125.33333333333333
2206,1234,130.66666666666666
2206,1275,133.33333333333334
2206,1317,143.0
2206,1358,166.33333333333334
2206,1399,171.66666666666666
2379,200,34.0
2379,241,42.0
2379,282,47.0
2379,324,50.0
2379,365,61.333333333333336
2379,406,59.0
2379,448,76.33333333333333
2379,489,69.33333333333333
2379,531,79.0
2379,572,95.66666666666667
2379,613,78.0
2379,655,86.0
2379,696,89.33333333333333
2379,737,100.0
2379,779,102.33333333333333
2379,820,114.0
2379,862,119.33333333333333
2379,903,119.0
2379,944,114.0
2379,986,126.66666666666667
2379,1027,120.66666666666667
2379,1068,130.66666666666666
2379,1110,130.66666666666666
2379,1151,148.33333333333334
2379,1193,135.0
2379,1234,152.66666666666666
2379,1275,143.66666666666666
2379,1317,147.66666666666666
2379,1358,147.0
2379,1399,156.33333333333334
2551,200,36.666666666666664
2551,241,39.333333333333336
2551,282,48.333333333333336
2551,324,54.0
2551,365,76.33333333333333
2551,406,71.33333333333333
2551,448,81.33333333333333
2551,489,81.66666666666667
2551,531,68.66666666666667
2551,572,104.33333333333333
2551,613,86.66666666666667
2551,655,98.0
2551,696,102.0
2551,737,98.33333333333333
2551,779,112.66666666666667
2551,820,116.33333333333333
2551,862,112.66666666666667
2551,903,126.33333333333333
2551,944,120.0
2551,986,112.33333333333333
2551,1027,122.33333333333333
2551,1068,121.0
2551,1110,131.66666666666666
2551,1151,126.66666666666667
2551,1193,135.33333333333334
2551,1234,147.33333333333334
2551,1275,151.66666666666666
2551,1317,146.66666666666666
2551,1358,167.0
2551,1399,149.33333333333334
2724,200,45.0
2724,241,36.666666666666664
2724,282,43.666666666666664
2724,324,58.333333333333336
2724,365,58.0
2724,406,59.333333333333336
2724,448,70.0
2724,489,69.33333333333333
2724,531,73.66666666666667
2724,572,93.33333333333333
2724,613,86.0
2724,655,83.0
2724,696,107.33333333333333
2724,737,96.0
2724,779,99.0
2724,820,111.33333333333333
2724,862,119.66666666666667
2724,903,126.66666666666667
2724,944,126.33333333333333
2724,986,135.0
2724,1027,134.0
2724,1068,147.66666666666666
2724,1110,148.0
2724,1151,141.0
2724,1193,132.0
2724,1234,151.33333333333334
2724,1275,151.66666666666666
2724,1317,160.66666666666666
2724,1358,153.0
2724,1399,159.33333333333334
2896,200,35.0
2896,241,35.333333333333336
2896,282,47.333333333333336
2896,324,51.666666666666664
2896,365,57.0
2896,406,70.0
2896,448,67.66666666666667
2896,489,69.0
2896,531,78.33333333333333
2896,572,87.0
2896,613,94.66666666666667
2896,655,97.33333333333333
2896,696,100.0
2896,737,107.66666666666667
2896,779,111.0
2896,820,105.66666666666667
2896,862,115.66666666666667
2896,903,118.0
2896,944,126.0
2896,986,123.66666666666667
2896,1027,123.66666666666667
2896,1068,133.66666666666666
2896,1110,146.33333333333334
2896,1151,146.0
2896,1193,145.66666666666666
2896,1234,140.33333333333334
2896,1275,144.0
2896,1317,153.66666666666666
2896,1358,152.66666666666666
2896,1399,148.33333333333334
3068,200,43.666666666666664
3068,241,36.666666666666664
3068,282,42.333333333333336
3068,324,60.0
3068,365,58.0
3068,406,69.0
3068,448,71.33333333333333
3068,489,81.0
3068,531,88.33333333333333
3068,572,89.66666666666667
3068,613,107.33333333333333
3068,655,107.33333333333333
3068,696,99.66666666666667
3068,737,103.33333333333333
3068,779,105.0
3068,820,115.33333333333333
3068,862,113.0
3068,903,125.66666666666667
3068,944,126.33333333333333
3068,986,115.33333333333333
3068,1027,131.33333333333334
3068,1068,144.0
3068,1110,150.33333333333334
3068,1151,140.33333333333334
3068,1193,154.0
3068,1234,151.66666666666666
3068,1275,146.0
3068,1317,149.66666666666666
3068,1358,153.33333333333334
3068,1399,162.33333333333334
3241,200,36.333333333333336
3241,241,52.666666666666664
3241,282,47.333333333333336
3241,324,48.333333333333336
3241,365,61.0
3241,406,68.0
3241,448,77.66666666666667
3241,489,76.0
3241,531,80.33333333333333
3241,572,96.33333333333333
3241,613,81.0
3241,655,93.66666666666667
3241,696,90.66666666666667
3241,737,99.66666666666667
3241,779,107.66666666666667
3241,820,106.0
3241,862,113.0
3241,903,123.66666666666667
3241,944,126.33333333333333
3241,986,118.66666666666667
3241,1027,132.66666666666666
3241,1068,139.66666666666666
3241,1110,129.0
3241,1151,149.33333333333334
3241,1193,140.0
3241,1234,141.0
3241,1275,150.33333333333334
3241,1317,145.66666666666666
3241,1358,150.66666666666666
3241,1399,145.33333333333334
3413,200,38.333333333333336
3413,241,46.666666666666664
3413,282,46.666666666666664
3413,324,54.333333333333336
3413,365,68.0
3413,406,60.333333333333336
3413,448,69.0
3413,489,64.33333333333333
3413,531,80.33333333333333
3413,572,98.33333333333333
3413,613,92.66666666666667
3413,655,95.66666666666667
3413,696,108.0
3413,737,99.0
3413,779,114.0
3413,820,104.33333333333333
3413,862,106.66666666666667
3413,903,113.66666666666667
3413,944,117.33333333333333
3413,986,118.0
3413,1027,128.33333333333334
3413,1068,122.33333333333333
3413,1110,130.33333333333334
3413,1151,145.66666666666666
3413,1193,146.66666666666666
3413,1234,143.33333333333334
3413,1275,134.0
3413,1317,148.66666666666666
3413,1358,158.66666666666666
3413,1399,147.33333333333334
3586,200,36.0
3586,241,36.0
3586,282,46.0
3586,324,60.666666666666664
3586,365,63.333333333333336
3586,406,64.33333333333333
3586,448,69.33333333333333
3586,489,68.66666666666667
3586,531,84.66666666666667
3586,572,90.0
3586,613,83.66666666666667
3586,655,98.33333333333333
3586,696,95.33333333333333
3586,737,110.0
3586,779,104.33333333333333
3586,820,123.33333333333333
3586,862,111.0
3586,903,124.66666666666667
3586,944,115.0
3586,986,128.0
3586,1027,124.0
3586,1068,137.0
3586,1110,120.66666666666667
3586,1151,141.0
3586,1193,124.33333333333333
3586,1234,138.0
3586,1275,137.0
3586,1317,148.0
3586,1358,153.33333333333334
3586,1399,143.66666666666666
3758,200,34.333333333333336
3758,241,34.0
3758,282,47.666666666666664
3758,324,53.0
3758,365,66.0
3758,406,68.66666666666667
3758,448,75.0
3758,489,73.33333333333333
3758,531,84.33333333333333
3758,572,77.66666666666667
3758,613,87.0
3758,655,95.33333333333333
3758,696,104.0
3758,737,92.66666666666667
3758,779,112.0
3758,820,102.0
3758,862,119.33333333333333
3758,903,105.33333333333333
3758,944,115.33333333333333
3758,986,113.33333333333333
3758,1027,120.0
3758,1068,128.33333333333334
3758,1110,119.33333333333333
3758,1151,126.66666666666667
