pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
1000,200,4.0
1000,241,5.666666666666667
1000,282,8.666666666666666
1000,324,8.333333333333334
1000,365,9.0
1000,406,10.666666666666666
1000,448,13.0
1000,489,18.0
1000,531,16.333333333333332
1000,572,18.666666666666668
1000,613,15.333333333333334
1000,655,16.0
1000,696,19.333333333333332
1000,737,21.0
1000,779,16.0
1000,820,23.666666666666668
1000,862,26.666666666666668
1000,903,21.666666666666668
1000,944,23.333333333333332
1000,986,24.333333333333332
1000,1027,30.333333333333332
1000,1068,34.333333333333336
1000,1110,33.666666666666664
1000,1151,35.333333333333336
1000,1193,32.0
1000,1234,33.0
1000,1275,40.333333333333336
1000,1317,33.666666666666664
1000,1358,42.666666666666664
1000,1399,44.666666666666664
1172,200,8.0
1172,241,8.0
1172,282,10.0
1172,324,4.333333333333333
1172,365,14.0
1172,406,12.333333333333334
1172,448,17.0
1172,489,14.666666666666666
1172,531,16.0
1172,572,17.333333333333332
1172,613,17.666666666666668
1172,655,22.333333333333332
1172,696,25.0
1172,737,15.333333333333334
1172,779,19.333333333333332
1172,820,24.666666666666668
1172,862,25.666666666666668
1172,903,23.666666666666668
1172,944,31.333333333333332
1172,986,34.333333333333336
1172,1027,36.0
1172,1068,33.333333333333336
1172,1110,37.0
1172,1151,32.333333333333336
1172,1193,38.333333333333336
1172,1234,45.666666666666664
1172,1275,42.0
1172,1317,38.0
1172,1358,44.0
1172,1399,45.666666666666664
1344,200,3.3333333333333335
1344,241,8.333333333333334
1344,282,8.333333333333334
1344,324,8.333333333333334
1344,365,13.666666666666666
1344,406,12.0
1344,448,15.666666666666666
1344,489,17.333333333333332
1344,531,18.0
1344,572,22.666666666666668
1344,613,25.333333333333332
1344,655,20.333333333333332
1344,696,28.333333333333332
1344,737,24.333333333333332
1344,779,27.333333333333332
1344,820,26.333333333333332
1344,862,27.666666666666668
1344,903,32.0
1344,944,33.666666666666664
1344,986,35.0
1344,1027,26.666666666666668
1344,1068,38.666666666666664
1344,1110,45.666666666666664
1344,1151,42.666666666666664
1344,1193,42.333333333333336
1344,1234,46.0
1344,1275,48.666666666666664
1344,1317,41.333333333333336
1344,1358,41.666666666666664
1344,1399,48.0
1517,200,7.666666666666667
1517,241,9.333333333333334
1517,282,9.333333333333334
1517,324,8.333333333333334
1517,365,12.0
1517,406,17.333333333333332
1517,448,17.666666666666668
1517,489,17.666666666666668
1517,531,24.0
1517,572,18.666666666666668
1517,613,30.0
1517,655,21.0
1517,696,25.666666666666668
1517,737,25.666666666666668
1517,779,36.333333333333336
1517,820,32.333333333333336
1517,862,34.666666666666664
1517,903,25.666666666666668
1517,944,28.333333333333332
1517,986,49.0
1517,1027,43.666666666666664
1517,1068,53.333333333333336
1517,1110,44.0
1517,1151,50.666666666666664
1517,1193,57.0
1517,1234,43.0
1517,1275,51.0
1517,1317,46.333333333333336
1517,1358,46.666666666666664
1517,1399,58.0
1689,200,7.333333333333333
1689,241,8.666666666666666
1689,282,8.666666666666666
1689,324,10.333333333333334
1689,365,11.666666666666666
1689,406,13.666666666666666
1689,448,27.333333333333332
1689,489,19.0
1689,531,22.333333333333332
1689,572,29.0
1689,613,26.666666666666668
1689,655,26.666666666666668
1689,696,28.666666666666668
1689,737,38.333333333333336
1689,779,30.0
1689,820,32.333333333333336
1689,862,38.0
1689,903,39.333333333333336
1689,944,45.666666666666664
1689,986,44.666666666666664
1689,1027,44.333333333333336
1689,1068,49.0
1689,1110,49.666666666666664
1689,1151,55.666666666666664
1689,1193,53.666666666666664
1689,1234,55.333333333333336
1689,1275,54.666666666666664
1689,1317,62.666666666666664
1689,1358,61.333333333333336
1689,1399,60.0
1862,200,8.333333333333334
1862,241,15.333333333333334
1862,282,15.0
1862,324,15.0
1862,365,17.0
1862,406,16.333333333333332
1862,448,17.666666666666668
1862,489,22.0
1862,531,20.666666666666668
1862,572,32.666666666666664
1862,613,31.666666666666668
1862,655,32.666666666666664
1862,696,28.0
1862,737,35.333333333333336
1862,779,37.666666666666664
1862,820,34.666666666666664
1862,862,38.0
1862,903,40.0
1862,944,37.0
1862,986,34.0
1862,1027,37.0
1862,1068,54.666666666666664
1862,1110,41.666666666666664
1862,1151,52.333333333333336
1862,1193,49.333333333333336
1862,1234,55.666666666666664
1862,1275,61.666666666666664
1862,1317,55.666666666666664
1862,1358,54.0
1862,1399,54.0
2034,200,7.666666666666667
2034,241,8.333333333333334
2034,282,14.0
2034,324,13.666666666666666
2034,365,17.0
2034,406,22.333333333333332
2034,448,20.0
2034,489,26.666666666666668
2034,531,27.0
2034,572,29.333333333333332
2034,613,22.666666666666668
2034,655,28.333333333333332
2034,696,30.0
2034,737,43.333333333333336
2034,779,40.0
2034,820,43.666666666666664
2034,862,41.333333333333336
2034,903,41.666666666666664
2034,944,53.333333333333336
2034,986,47.333333333333336
2034,1027,46.0
2034,1068,51.0
2034,1110,55.333333333333336
